frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1610,560.0,[2307.25931138546 1468.7777905348878 2914.8825027283647 2018.8527288726652],[2522.34326171875 1814.223388671875 2715.069091796875 1911.0528564453125],0.6265800595283508,GJ06EPD,0.5840239086441485
1611,560.0,[2309.75891641086 1469.390409111505 2919.4171510954225 2022.108439075385],[2522.0771484375 1820.5894775390625 2716.255615234375 1917.2197265625],0.6036813259124756,GJ06EPD,0.34845325515561165
1611,1213.0,[877.9306145007397 1335.453264309766 1508.4412416112389 1889.1387203681925],[1088.005615234375 1688.5111083984375 1278.45947265625 1786.6929931640625],0.5676155686378479,LM15ZZC,0.3921928102618218
1612,560.0,[2311.1050594104377 1471.3794515434474 2927.99010063821 2026.394239133705],[2522.629638671875 1821.0146484375 2713.451171875 1914.54638671875],0.5987061858177185,GJ06EPD,0.5159755413140935
1612,1213.0,[874.8283459780372 1338.2514224942217 1506.5347600098253 1892.6548295440132],[1099.979736328125 1692.6763916015625 1284.271728515625 1788.0823974609375],0.5945107340812683,LM15ZZC,0.5135291993291823
1614,1213.0,[873.8659235846773 1345.692645585683 1506.4498787233906 1898.7156286312995],[1090.892578125 1698.3175048828125 1275.6241455078125 1793.9820556640625],0.6280118227005005,LM15ZZC,0.17141398377533335
1615,1213.0,[873.5947397550515 1347.6192175349174 1506.7146998541223 1899.8125843123344],[1090.9010009765625 1698.3057861328125 1275.639404296875 1793.967041015625],0.6283759474754333,LM15ZZC,0.1577094261974852
1616,1213.0,[874.1319169089419 1352.5328571634336 1506.864312765868 1902.3513038786482],[1085.62646484375 1701.2303466796875 1275.998291015625 1797.0369873046875],0.6454241275787354,LN15ZZC,0.2437126121458533
1617,1213.0,[873.937010639251 1357.477846127375 1507.2931997858752 1905.5595083852822],[1092.3428955078125 1704.154541015625 1276.2705078125 1797.983642578125],0.6010417938232422,LN15ZZC,0.3044011091569124
1618,1213.0,[870.5336317384972 1360.785530701271 1503.700064549189 1907.0940015816363],[1084.59423828125 1700.898193359375 1272.667724609375 1801.738037109375],0.6251052618026733,LN15ZZC,0.3202723862988586
1619,560.0,[2299.107409492831 1487.010049629714 2923.3003405438285 2054.8007780902967],[2516.513671875 1838.6993408203125 2715.405029296875 1940.7154541015625],0.6092991828918457,GJ06EPD,0.3940336203228112
1620,560.0,[2298.2433627262376 1489.5870749013134 2924.9670839570385 2058.43002983542],[2519.14306640625 1844.0135498046875 2721.13916015625 1947.6607666015625],0.626279890537262,GJ06EPD,0.25534868851620046
1622,1213.0,[860.9274857927196 1371.6571383125363 1500.789143060175 1916.8589877092616],[1081.2086181640625 1713.3736572265625 1272.8280029296875 1814.366943359375],0.633583128452301,LU15ZZC,0.3676190646706929
1622,560.0,[2297.7337575524684 1494.2298583221218 2926.837523652562 2063.6765090398285],[2525.369384765625 1859.0753173828125 2718.56005859375 1955.8751220703125],0.6305391192436218,GJ05EPD,0.31851067519422854
1623,560.0,[2300.8007473350763 1499.2547347507975 2929.9351846036607 2068.39898119906],[2523.860595703125 1860.5364990234375 2719.522705078125 1954.5948486328125],0.6185672283172607,GJ05EPD,0.10101865950423929
1623,1213.0,[860.3847616336757 1372.6998553840785 1499.3348719021556 1918.2510305561013],[1079.4197998046875 1722.8763427734375 1268.8804931640625 1819.8907470703125],0.6143110394477844,LN15ZZC,0.460152445793999
1624,1213.0,[857.3335473226716 1373.531551181631 1498.7321263567023 1920.522641170409],[1077.5745849609375 1725.8863525390625 1258.86572265625 1824.382080078125],0.6400203704833984,LH15ZZC,0.34139666264551705
1626,1213.0,[854.7689151080324 1378.776240456124 1499.1607545946738 1932.355391712268],[1073.329833984375 1723.78564453125 1256.8531494140625 1825.3765869140625],0.577677845954895,LM15ZZC,0.7186753884984
1627,1213.0,[853.8232304290398 1379.2108714314436 1498.9805017853312 1935.1753721182613],[1073.2603759765625 1723.7523193359375 1256.7818603515625 1825.4285888671875],0.575998067855835,LM15ZZC,0.7186753884984
1628,1213.0,[852.4560642666033 1380.7623130780676 1497.2082604826637 1938.4627355675025],[1065.4859619140625 1725.5826416015625 1260.4285888671875 1828.7449951171875],0.6228480339050293,LM15ZZC,0.5399755718392023
1628,560.0,[2300.0481735953376 1514.3626807369901 2932.8889626906034 2081.842065562444],[2532.322021484375 1874.8201904296875 2717.475341796875 1966.0587158203125],0.5691769123077393,GJ06EPD,0.47452473585595806
1628,941.0,[2294.0621554741283 1154.1688506711803 2850.363930684548 1573.6088844458773],[2501.471923828125 1426.1923828125 2636.55908203125 1502.666748046875],0.4686305522918701,OA07CLZ,0.2578755693607379
1629,1213.0,[848.4476863214891 1383.8860366593833 1493.998171669285 1942.1566141577134],[1057.171875 1728.570556640625 1261.8475341796875 1837.8585205078125],0.643322229385376,LM15ZZC,0.24552852199547423
1629,560.0,[2299.4329400436654 1517.0691925315627 2934.0427131376728 2084.7841119339064],[2533.580078125 1879.1683349609375 2716.128173828125 1971.267822265625],0.6066893935203552,GJ06EPD,0.2859070332852925
1630,1213.0,[846.8212292111516 1389.06988319633 1493.3268248494055 1946.742764416315],[1064.5712890625 1733.07568359375 1265.4482421875 1839.47021484375],0.6582923531532288,LM15ZZC,0.49081795300577175
1630,560.0,[2301.388977861643 1519.9857820949644 2934.771002852661 2088.9239855195224],[2530.615234375 1885.5516357421875 2711.171875 1974.3050537109375],0.5927296280860901,GJ06EPD,0.6575593089516504
1631,1213.0,[839.4543810970895 1391.845416648754 1490.124829980974 1950.079948550595],[1059.14697265625 1732.486083984375 1259.708251953125 1844.2412109375],0.6373081207275391,LM15ZZC,0.4833275065569772
1631,560.0,[2304.884265176792 1522.024420978172 2937.3745122520877 2091.8773697326715],[2531.57470703125 1887.608642578125 2717.004150390625 1976.468994140625],0.586397111415863,GJ06EPD,0.4318611670386169
1632,560.0,[2304.499227032796 1524.5926866641814 2935.859122908633 2094.6741857126735],[2531.41357421875 1895.5458984375 2723.67138671875 1984.935791015625],0.6301583647727966,GJ06EPD,0.26172199425437676
1633,560.0,[2304.250276921374 1525.3686963121718 2934.742996664228 2095.6791892652095],[2531.4345703125 1895.394287109375 2723.80224609375 1985.0621337890625],0.6282070279121399,GJ06EPD,0.24271329406285608
1634,560.0,[2301.788398846963 1526.1203358755315 2932.581124188364 2096.693327846547],[2527.568115234375 1896.952880859375 2721.19140625 1984.60107421875],0.6174560189247131,GJ06EPD,0.2683899714739742
1635,560.0,[2303.2354537258657 1528.5701664674698 2932.8069188271534 2099.1562066731335],[2524.1865234375 1893.8419189453125 2731.23193359375 1993.7449951171875],0.6182679533958435,GJ06EPO,0.5128727593422396
1635,1213.0,[837.7609258556937 1400.0909784643127 1490.1127019996475 1960.1226202584457],[1056.177734375 1746.6610107421875 1252.855712890625 1853.9403076171875],0.6131600141525269,LM15ZZC,0.571260445607971
1636,560.0,[2303.4778537386483 1533.0027270440514 2932.2096216800846 2102.68544195493],[2526.787353515625 1902.2581787109375 2730.806396484375 2004.8060302734375],0.6437937021255493,GJ06EPD,0.7734830283006603
1636,1213.0,[836.1054375310969 1400.606833137348 1487.2088865970627 1962.3522484518435],[1056.14794921875 1751.8701171875 1248.5430908203125 1857.4373779296875],0.5995326638221741,LU15ZZC,0.19078538504916304
1637,560.0,[2304.760173082788 1537.3714446337897 2932.9099174673534 2107.0846912612396],[2526.136962890625 1903.7376708984375 2732.389892578125 2006.1192626953125],0.646639883518219,GJ06EPD,0.551711639673542
1637,1213.0,[832.7056237897659 1406.708998835682 1483.2274918003227 1967.6370086104403],[1058.7232666015625 1760.898193359375 1249.8758544921875 1862.618408203125],0.6245381832122803,LM15ZZC,0.2963209052951325
1638,560.0,[2304.7064032430694 1541.4091305071483 2932.9452520830378 2110.621115950945],[2524.784912109375 1904.9813232421875 2736.982421875 2010.5072021484375],0.6370173096656799,GJ06EPD,0.19148801707433002
1639,1213.0,[830.7998979800384 1416.16855917047 1481.4523190484608 1974.99165331914],[1057.116943359375 1763.2406005859375 1249.6107177734375 1864.4532470703125],0.6392821073532104,LW15ZZC,0.16670667257426733
1639,560.0,[2304.7337701275146 1542.9606088821288 2932.9542741053338 2111.761641793082],[2524.61083984375 1904.93603515625 2737.05712890625 2010.6365966796875],0.6381831169128418,GJ06EPO,0.18339968681924337
1640,560.0,[2306.928981026738 1548.5771231443305 2934.7123628103677 2117.2519889181813],[2535.35986328125 1913.3638916015625 2730.56103515625 2011.2030029296875],0.6221415996551514,GJ06EPD,0.6629298448865627
1641,1213.0,[824.4553398175533 1419.1580578187845 1477.6202323068844 1977.575403469631],[1060.80859375 1775.885009765625 1235.37158203125 1870.4117431640625],0.594870924949646,LM15ZZC,0.07609709477978126
1641,560.0,[2306.654182872537 1552.8950310027153 2935.4669006468234 2121.566133473884],[2528.5498046875 1914.331787109375 2723.5029296875 2009.707763671875],0.5801846385002136,GJ06EPD,0.5435739555259622
1642,1213.0,[822.270741167062 1420.5593369057815 1477.7572243844106 1978.6667428994192],[1056.132568359375 1774.9947509765625 1236.544921875 1871.9073486328125],0.6066514253616333,LN15ZZC,0.3267066685939309
1642,560.0,[2307.4363734930103 1556.3088877545965 2938.29618663147 2125.9835436112935],[2531.201904296875 1920.3837890625 2726.216552734375 2016.3511962890625],0.5656095743179321,GJ06EPD,0.6309985908348725
1643,560.0,[2307.2321020247473 1559.3162662011382 2938.921650015345 2130.073919920793],[2536.68798828125 1924.40625 2733.897705078125 2024.0540771484375],0.5917187929153442,GJ06EPD,0.6415209725606288
1643,1213.0,[815.7697586615575 1422.756012306832 1472.9645202872036 1981.171654480795],[1049.8355712890625 1775.808837890625 1228.2410888671875 1873.69921875],0.4888911843299866,LW15ZZC,0.42199565872270905
1644,560.0,[2308.853158932343 1563.0756761837217 2942.517962063501 2134.534203833497],[2532.696044921875 1928.564208984375 2736.108642578125 2028.191162109375],0.6200984120368958,GJ06EPD,0.5627433725556737
1644,1213.0,[814.9313820840583 1426.1150279431658 1472.853699700178 1985.4712655752983],[1045.74853515625 1782.793701171875 1234.4434814453125 1882.3433837890625],0.5567454099655151,LI15ZZC,0.19580843351728835
1645,560.0,[2309.0479390284663 1564.2365785346772 2944.0535081183134 2136.1700081543772],[2533.002685546875 1928.6868896484375 2735.94140625 2028.0428466796875],0.6199530363082886,GJ06EPD,0.44326169932339066
1645,1213.0,[814.4712859060926 1427.113193956903 1473.0443097114237 1987.1452606406067],[1045.7161865234375 1782.6661376953125 1234.53564453125 1882.2978515625],0.5574647188186646,LI15ZZC,0.19580843351728835
1646,1213.0,[811.3323853643126 1428.2132201851073 1469.86486570378 1989.2921442096222],[1041.1588134765625 1783.6663818359375 1235.940185546875 1883.8587646484375],0.6280938386917114,LN15ZZC,0.5678117903415247
1646,560.0,[2309.7876046625124 1565.7144469654718 2944.5631670289786 2138.7814389055698],[2530.05224609375 1931.880615234375 2735.416015625 2032.587158203125],0.6262452602386475,GJ06EPD,0.2712780247681083
1647,560.0,[2311.651545225132 1568.7212808157724 2947.1293236169545 2141.3264860524523],[2530.129638671875 1941.4168701171875 2735.3876953125 2037.8336181640625],0.6247626543045044,GJ06EPD,0.6354664000436584
1648,560.0,[2309.6298068024953 1571.4048960221278 2943.9283900672726 2143.9792778885185],[2528.176025390625 1943.7857666015625 2735.370849609375 2041.4908447265625],0.57682865858078,GJ06EPD,0.5238182332958944
1649,560.0,[2308.063205116278 1573.4971812556482 2941.2488612941765 2145.130407930634],[2528.314453125 1947.851806640625 2734.388671875 2046.636474609375],0.5945718288421631,GJ06EPD,0.4636394091949454
1650,560.0,[2307.1418390537165 1574.8283090632399 2945.0437390966435 2144.4294721873143],[2534.6708984375 1954.6805419921875 2737.48583984375 2053.771240234375],0.6313440799713135,GJ06EPD,0.5619781424183701
1651,560.0,[2306.1090981289512 1575.5669845406155 2947.30463592747 2143.623856370119],[2535.022705078125 1955.0126953125 2737.455322265625 2053.740966796875],0.6296375393867493,GJ06EPD,0.612136426672475
1652,560.0,[2305.177547521115 1576.4215650726023 2948.1909586023926 2143.8328783105476],[2533.887451171875 1953.376953125 2743.90283203125 2055.370361328125],0.6699976921081543,GJ06EPD,0.5135034738328796
1652,1213.0,[800.5142060266642 1440.6537640346835 1467.1877584909664 2009.439137538692],[1025.202880859375 1795.1697998046875 1226.3763427734375 1902.962890625],0.6569890379905701,LN15ZZC,0.39873993478522934
1653,1213.0,[800.8220918913014 1443.9843754118579 1468.1383103527617 2013.4741937435524],[1027.051025390625 1806.5650634765625 1224.992431640625 1910.8992919921875],0.6492708921432495,LN15ZZC,0.4050240585723071
1653,560.0,[2304.3241405432714 1579.4871970412928 2948.6614886339216 2145.2026671940766],[2526.7890625 1958.5821533203125 2746.336181640625 2057.972412109375],0.6339889168739319,GJ06EPD,0.5166946370299991
1654,560.0,[2304.8719236187626 1583.0263322631738 2951.4431987947573 2146.2946015935318],[2545.474365234375 1962.0897216796875 2746.558837890625 2058.818359375],0.6652191877365112,GJ06EPD,0.37963955189451853
1655,1213.0,[791.4370171950789 1449.0261523911763 1462.7514971293028 2023.8353708180261],[1015.74609375 1817.6495361328125 1222.116943359375 1917.8338623046875],0.6102149486541748,LH15ZZC,0.32622586504407675
1655,560.0,[2307.7193149036325 1587.4123182940168 2954.464872550149 2147.362892051251],[2535.412353515625 1967.8572998046875 2746.527099609375 2066.150390625],0.5817149877548218,GJ06EPD,0.541104300755227
1656,1213.0,[787.0404248709999 1450.222328506927 1460.921222773439 2027.0141060108424],[1021.27294921875 1819.8251953125 1209.7752685546875 1917.02783203125],0.6317822933197021,LN15ZZC,0.22133608451043563
1656,560.0,[2307.1122091271077 1591.5077766672366 2953.7587162464465 2147.7134963859608],[2537.959716796875 1972.9515380859375 2741.614013671875 2070.0009765625],0.6217365860939026,GJ06EPD,0.5656328331136199
1657,1213.0,[784.6065773441456 1450.3990620114118 1460.5433489141637 2028.5069105088046],[1021.29931640625 1819.799560546875 1209.654052734375 1916.967041015625],0.6321781277656555,LN15ZZC,0.22133608451043563
1657,560.0,[2307.0277869657407 1593.6409660711558 2953.561270419928 2147.1034428991943],[2537.927001953125 1972.98193359375 2741.497802734375 2070.046875],0.6211875081062317,GJ06EPD,0.5815130040929543
1658,560.0,[2308.1090804106643 1598.2068854245506 2952.771365670773 2148.7602774888883],[2544.2646484375 1975.6058349609375 2742.8916015625 2072.742431640625],0.6647311449050903,GJ06EPD,0.3975607040953944
1658,1213.0,[777.7216831698129 1455.5593460812772 1457.0324070102074 2033.1585632467152],[1017.4771728515625 1819.681640625 1210.7684326171875 1921.752685546875],0.630192756652832,LM15ZZC,0.1804076022936868
1659,560.0,[2309.3901774324113 1602.1768308320864 2951.647465791825 2149.169881662814],[2543.007568359375 1978.196533203125 2750.591552734375 2080.1533203125],0.6607911586761475,GJ06EPD,0.6724318841581517
1659,1213.0,[774.1539625328301 1459.797925227047 1456.052006239493 2036.895605920693],[1006.4033203125 1820.8111572265625 1214.260986328125 1927.81982421875],0.5921053886413574,LW15ZZC,0.1719702694180068
1660,560.0,[2312.9314560467215 1607.6574124282397 2951.7461861651714 2150.975878126429],[2547.190673828125 1989.6734619140625 2744.72119140625 2083.069580078125],0.6715207099914551,GJ06EPD,0.40169502421980274
1662,1213.0,[766.7891927248097 1469.6628671546155 1452.308847382933 2049.796429483514],[998.4338989257812 1827.9481201171875 1212.2684326171875 1946.0445556640625],0.6376737952232361,LM15ZZC,0.31153074505726785
1662,560.0,[2316.0914073094364 1615.2886867095676 2956.812801256733 2149.2633325938937],[2539.514404296875 1990.86474609375 2749.844970703125 2096.6259765625],0.5992748141288757,GJ06EPD,0.28755255338117425
1663,1213.0,[766.3082317072715 1470.22644545791 1452.6139272820567 2051.876388241338],[998.3273315429688 1827.9390869140625 1212.2529296875 1946.076171875],0.6378680467605591,LM15ZZC,0.31153074505726785
1663,560.0,[2316.7620968409797 1617.2644410531113 2958.3011424721576 2148.110855935992],[2539.4794921875 1990.90283203125 2749.86474609375 2096.62939453125],0.5982936024665833,GJ06EPD,0.2771160232002696
1664,1213.0,[764.6176237053327 1471.1740005961337 1453.1937132210178 2054.171076422227],[1005.7348022460938 1836.8917236328125 1207.0159912109375 1947.1761474609375],0.6305578947067261,LM15ZZC,0.6975747357365563
1665,1213.0,[760.3599321075469 1472.66310215005 1449.2531093293776 2056.4413321344964],[1005.2879028320312 1839.5450439453125 1207.242431640625 1948.8956298828125],0.6270716190338135,LM15ZZC,0.44930692345875267
1667,560.0,[2310.4692419726334 1627.0327137966422 2961.1868654408954 2148.215905704735],[2540.22412109375 2005.917236328125 2753.671142578125 2108.079345703125],0.6663214564323425,GJ06EPD,0.3012168811701655
1667,1213.0,[760.536947242206 1481.4413963195634 1449.9239993161584 2066.1645350520957],[997.9033813476562 1855.2388916015625 1201.8270263671875 1959.70458984375],0.640384316444397,LN15ZZC,0.28878754748261554
1668,1213.0,[756.9479457008778 1486.167707802162 1447.7718723182916 2069.9209986906044],[999.76123046875 1857.27099609375 1201.0638427734375 1963.5615234375],0.6479678153991699,LN15ZZC,0.3332552135430994
1668,560.0,[2309.782747905729 1629.23355093286 2962.5827211822866 2147.1893441780458],[2541.864501953125 2006.8740234375 2761.7470703125 2113.93603515625],0.6479218006134033,GJ06EPD,0.8859688576980235
1669,560.0,[2308.8657512712366 1630.6060377110305 2963.4951139055024 2146.2502279116147],[2541.818115234375 2006.7418212890625 2761.81494140625 2114.049560546875],0.6482157707214355,GJ06EPD,0.6630417054521413
1670,560.0,[2307.951768356463 1634.042259675121 2965.4133523875103 2148.323470402422],[2539.000244140625 2015.8895263671875 2758.226806640625 2120.7919921875],0.6535868644714355,GJ06EPD,0.614418307628165
1670,1213.0,[755.6363353768393 1491.4749768329243 1449.2026412854543 2074.649318240577],[989.3690185546875 1857.2821044921875 1204.1727294921875 1967.9063720703125],0.6060580611228943,LN15ZZC,0.4992322615930631
1671,560.0,[2305.940038368646 1638.2541692682316 2965.032518090088 2151.206306663898],[2541.718017578125 2016.656982421875 2758.292236328125 2126.02880859375],0.662481963634491,GJ06EPD,0.44233955965741845
1671,1213.0,[752.8951935545751 1493.9861276945003 1443.9303058338455 2077.3243255830744],[1001.17529296875 1867.3001708984375 1187.258056640625 1966.366455078125],0.6280685663223267,LN15ZZC,0.5601933711132356
1672,560.0,[2308.309344715717 1641.3623645716832 2970.2308138621 2151.828924131421],[2538.80078125 2021.6912841796875 2758.990966796875 2131.8759765625],0.6810053586959839,GJ06EPD,0.3779944967641121
1672,1213.0,[751.6210468263472 1497.1367190314445 1443.238045173328 2082.5412917294207],[995.8328247070312 1868.3701171875 1182.9869384765625 1967.819091796875],0.6171711683273315,LN15ZZC,0.3599368059717316
1673,560.0,[2311.2972740051555 1645.9061734447184 2974.4367842112324 2153.2827450455798],[2544.185302734375 2036.5308837890625 2757.849853515625 2132.80810546875],0.6821001172065735,GJ06EPD,0.4520454528111256
1674,560.0,[2309.204766734656 1651.6440450576627 2972.995610331048 2155.651112355643],[2544.715087890625 2037.149169921875 2759.95849609375 2136.777099609375],0.6152017712593079,GJ06EPD,0.31637017021891906
1675,560.0,[2308.420745744567 1654.3548369198227 2972.636521301946 2155.890020925762],[2544.756103515625 2037.1318359375 2759.9833984375 2136.76611328125],0.6141341328620911,GJ06EPD,0.31637017021891906
1676,1213.0,[734.4128442670091 1504.0521603736852 1428.7823644088753 2090.8635211490787],[984.2345581054688 1879.301513671875 1182.2750244140625 1980.258544921875],0.6566008925437927,LN15ZZC,0.26054635801379056
1676,560.0,[2309.0266531560214 1656.53001721682 2972.2783381789654 2155.560900887387],[2544.3828125 2045.3369140625 2767.801025390625 2142.3798828125],0.5371166467666626,GJ06EPD,0.6277477707861683
1677,560.0,[2311.395278121526 1658.5746058415407 2974.1625089146987 2153.8580358420027],[2545.5908203125 2051.785400390625 2766.15380859375 2151.005126953125],0.6624907851219177,GJ06EPD,0.8897171976337988
1679,1213.0,[729.959316636387 1514.441096045717 1427.6629165635795 2097.858613360576],[981.6293334960938 1894.4864501953125 1178.328125 1991.0606689453125],0.6597671508789062,LM15ZZC,0.17227779029034904
1680,1213.0,[725.3137451342106 1516.4831197070926 1422.9205709030991 2099.97768726987],[970.0226440429688 1893.4581298828125 1178.0303955078125 1999.2806396484375],0.664567232131958,LM15ZZC,0.8123047315414045
1681,1213.0,[724.1311953694938 1517.1137160406827 1421.3360993289027 2100.692227813159],[969.910400390625 1893.358154296875 1178.1522216796875 1999.41943359375],0.6643420457839966,LM15ZZC,0.537907145255025
1682,1213.0,[722.3912151845375 1518.4740409491442 1421.3886286170327 2102.999785828616],[972.017578125 1898.5374755859375 1178.6463623046875 2004.3065185546875],0.6474710702896118,LM15ZZC,0.2663500759727438
1683,1213.0,[718.5865935679976 1518.3657276025974 1420.4372630190164 2103.852993488557],[974.3602294921875 1904.2760009765625 1175.6031494140625 2007.0831298828125],0.6395983099937439,LM15ZZC,0.31850723916136575
1684,1213.0,[708.5660988137427 1520.543446706339 1416.0637170601697 2108.617962927602],[967.768798828125 1908.0316162109375 1174.1290283203125 2010.4578857421875],0.6391199827194214,LN15ZZC,0.3409463309786271
1685,1213.0,[702.4710951846082 1524.2114977746012 1413.5744032780835 2113.930965248789],[977.6207885742188 1913.1947021484375 1173.9393310546875 2011.7589111328125],0.6334803104400635,LM15ZZC,0.49406473136874884
1686,1213.0,[699.669958273423 1527.6691779878756 1413.018236668454 2119.0585215444025],[968.94873046875 1917.0052490234375 1157.7890625 2012.9473876953125],0.6081581711769104,LN15ZZC,0.6666375796642904
1686,941.0,[2292.018770079691 1249.0191391111193 2874.526918248606 1703.2158829970895],[2510.23876953125 1541.4061279296875 2670.4794921875 1620.8131103515625],0.3553881049156189,OA07CLX,0.8143961101518182
1687,1213.0,[698.7795047259464 1528.6296600737362 1413.4501854637479 2121.150122993903],[968.9741821289062 1916.8843994140625 1157.9561767578125 2012.9869384765625],0.6073701977729797,LN15ZZC,0.5748066955458832
1687,941.0,[2292.037010741261 1249.362504315095 2875.2418431434126 1703.9604894288518],[2510.322021484375 1541.3770751953125 2670.485107421875 1620.8375244140625],0.35836246609687805,OA07CLX,0.8143961101518182
1688,1213.0,[703.8608121084097 1533.1208195887207 1414.9837449443771 2125.4165686947645],[961.1819458007812 1918.2799072265625 1158.699951171875 2022.55078125],0.6048982739448547,LN15ZZC,0.7409911422158035
1689,1213.0,[699.3614556983617 1537.8650656189893 1412.935082453006 2129.5332353745257],[958.3320922851562 1922.09326171875 1162.9556884765625 2026.51611328125],0.6425039768218994,LN15ZZC,0.45165367842872906
1691,1213.0,[687.3262533513791 1547.0616466099757 1407.788350054215 2138.159837467158],[948.8668212890625 1925.3433837890625 1163.7685546875 2038.0653076171875],0.6627341508865356,LN15ZZC,0.43388075604690707
1692,1213.0,[677.5317373543028 1552.1469980077698 1405.1601955295343 2142.505654151566],[950.4915161132812 1935.1051025390625 1162.1771240234375 2042.9996337890625],0.6612815260887146,LN15ZZC,0.7763588541190629
1693,1213.0,[672.5500979339918 1554.094122650299 1405.4951585504105 2143.9246764570153],[950.5402221679688 1935.06591796875 1162.072021484375 2042.974365234375],0.6609448790550232,LN15ZZC,0.7763588541190629
1694,1213.0,[677.1247435481504 1557.4678216224975 1408.3033852982012 2146.745491995643],[948.2429809570312 1938.6485595703125 1160.734619140625 2046.1505126953125],0.6452168226242065,LN15ZZC,0.8217002091051082
1695,1213.0,[676.5368718653247 1559.6356755877384 1408.0106648237468 2147.3950604510655],[943.5078735351562 1945.2630615234375 1163.233642578125 2053.3017578125],0.6591904163360596,LN15ZZC,0.5004255026580856
1695,941.0,[2288.782386010481 1263.2757188443468 2881.0111848474844 1722.503219669857],[2516.904052734375 1565.2796630859375 2666.58447265625 1642.235595703125],0.5031998753547668,OA07CLX,0.49967153030825395
1696,1213.0,[629.2848642853064 1563.17554697671 1388.8684555731797 2149.8397399716623],[948.4608764648438 1952.6905517578125 1158.5340576171875 2057.2119140625],0.6641151309013367,LN15ZZC,0.31525718573432365
1696,941.0,[2289.3868694299645 1265.4296483724372 2882.7065026598957 1723.4655515784168],[2511.665771484375 1554.31494140625 2670.617431640625 1645.212890625],0.5073643922805786,OA07CLX,0.6844131456113475
1697,1213.0,[645.3256692887401 1564.0824769524584 1406.4558030608944 2148.9377985513806],[937.929443359375 1950.22705078125 1155.2816162109375 2061.950927734375],0.6537295579910278,LN15ZZC,0.3876123919269569
1697,941.0,[2289.1451633610736 1266.9538370774496 2882.3171566749875 1724.9558509076821],[2510.158447265625 1560.3695068359375 2672.039794921875 1647.0955810546875],0.45548978447914124,OA07CLX,0.6263941657167851
1698,1213.0,[622.8271860634854 1566.720847379468 1400.522121495814 2149.896650005687],[939.315673828125 1954.580322265625 1154.9967041015625 2063.49462890625],0.6285808086395264,LN15ZZC,0.38348541631721544
1699,1213.0,[612.696268652621 1567.980870385752 1401.7339623891592 2149.984102482751],[939.3491821289062 1954.6739501953125 1154.908935546875 2063.438232421875],0.6288268566131592,LN15ZZC,0.38348541631721544
1700,1213.0,[613.6414716843929 1570.8495439644119 1408.834333012209 2150.455740291707],[943.4767456054688 1962.3314208984375 1145.9708251953125 2063.1982421875],0.6236104965209961,LN15ZZC,0.29133946285862306
1700,941.0,[2292.3287944027757 1272.9974305309413 2888.258735463833 1733.2033990930784],[2507.367431640625 1569.801025390625 2670.092529296875 1651.2657470703125],0.5801523327827454,OA07CLX,0.7993516208573718
1702,941.0,[2293.4492847587644 1275.7321881397424 2890.8793881400734 1739.6513257729598],[2505.811279296875 1574.7747802734375 2671.4912109375 1656.36181640625],0.5400881767272949,DA07CLA,0.27480328217350414
1703,941.0,[2294.166799277311 1277.142032207503 2892.5369458918267 1741.1254032136678],[2506.81201171875 1578.3468017578125 2673.308349609375 1661.6107177734375],0.46726444363594055,DA07CLA,0.817540311584151
1706,941.0,[2292.0674553463828 1280.6377954430295 2894.518543044968 1749.74309771669],[2512.431396484375 1587.380126953125 2670.398681640625 1667.23974609375],0.3670835494995117,DA07CLI,0.3588510075008355
1707,1213.0,[623.6831737909297 1592.5971642355862 1404.761064481911 2153.208387878539],[932.1460571289062 1995.2227783203125 1140.162109375 2094.158203125],0.652786374092102,LN15ZZC,0.21251298862683826
1709,1213.0,[623.4659340382148 1601.2086154347148 1400.8229073170828 2152.7224259265554],[924.318603515625 1997.7861328125 1135.601806640625 2103.591796875],0.6691921949386597,LN15ZZC,0.39064149839146906
1709,941.0,[2293.557901496125 1284.9332572576268 2899.4607909930346 1757.7048222708868],[2515.038330078125 1589.1932373046875 2677.4384765625 1673.231689453125],0.33933839201927185,OA07CLX,0.35264787336317865
1710,1213.0,[616.8621843198841 1604.8992856428772 1396.5147269611093 2153.3868286763077],[920.9987182617188 1997.6290283203125 1139.56982421875 2110.457763671875],0.6600661277770996,LN15ZZC,0.5363459124627428
1710,941.0,[2294.5427107838977 1287.1580443273904 2901.4465838027863 1762.3143945132672],[2513.31103515625 1597.1920166015625 2669.363037109375 1679.0665283203125],0.46794643998146057,DA07CLX,0.36153283108715056
1711,1213.0,[614.8365111834455 1606.720305450809 1395.4975308790042 2152.9753701416394],[920.8335571289062 1997.656494140625 1139.470947265625 2110.543212890625],0.6603755354881287,LN15ZZC,0.44808994147477715
1711,941.0,[2294.7126080839394 1287.5361086449595 2902.326633813566 1764.4576985774577],[2513.650634765625 1597.162841796875 2669.41845703125 1679.0457763671875],0.4696461856365204,DA07CLX,0.36153283108715056
1712,1213.0,[627.6589871764922 1609.2024226775427 1400.9304622902075 2153.4881384460236],[923.3098754882812 2005.3267822265625 1135.1729736328125 2113.43798828125],0.6703281402587891,LN15ZZC,0.5714247278301375
1712,941.0,[2295.43233938955 1288.1141278482455 2904.548551964819 1767.0663895757993],[2515.93798828125 1597.7098388671875 2669.880615234375 1679.0181884765625],0.438793808221817,OA07CLX,0.3168478414348664
