frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1303,589,3359.632114277096 1370.888852412249 3843.320069167121 1928.6867568342132,3620.89354407269 1765.0575614597487 3797.882175611413 1855.730665123981,0,0,0
1304,589,3361.9692313800524 1373.5146966788973 3843.291766698281 1932.0089666780486,3623.953284222147 1768.2805600373642 3800.3349927819295 1859.2170250934103,0,0,0
1305,589,3364.306348483008 1376.1405409455458 3843.2634642294415 1935.3311765218843,3627.0130243716035 1771.5035586149797 3802.7878099524455 1862.7033850628397,0,0,0
1306,589,3366.6434655859643 1378.766385212194 3843.2351617606014 1938.65338636572,3630.07276452106 1774.726557192595 3805.240627122962 1866.189745032269,0,0,0
1307,589,3368.98058268892 1381.3922294788426 3843.2068592917617 1941.9755962095555,3633.1325046705165 1777.9495557702105 3807.693444293478 1869.6761050016985,0,0,0
1308,589,3371.3176997918763 1384.018073745491 3843.178556822922 1945.2978060533912,3636.192244819973 1781.172554347826 3810.1462614639945 1873.1624649711277,0,0,0
1309,589,3373.654816894832 1386.6439180121395 3843.150254354082 1948.620015897227,3639.2519849694295 1784.3955529254415 3812.599078634511 1876.648824940557,0,0,0
1310,589,3375.9919339977882 1389.269762278788 3843.121951885242 1951.9422257410624,3642.311725118886 1787.618551503057 3815.051895805027 1880.1351849099865,0,0,0
1311,589,3378.329051100744 1391.8956065454363 3843.0936494164025 1955.2644355848981,3645.3714652683425 1790.8415500806725 3817.5047129755435 1883.6215448794158,0,0,0
1312,589,3380.6661682037 1394.5214508120848 3843.0653469475624 1958.5866454287336,3648.431205417799 1794.064548658288 3819.95753014606 1887.107904848845,0,0,0
1313,589,3383.003285306656 1397.1472950787331 3843.0370444787227 1961.9088552725693,3651.4909455672555 1797.2875472359035 3822.410347316576 1890.5942648182745,0,0,0
1314,589,3385.340402409612 1399.7731393453817 3843.008742009883 1965.231065116405,3654.550685716712 1800.510545813519 3824.8631644870925 1894.0806247877038,0,0,0
1315,589,3387.677519512568 1402.39898361203 3842.980439541043 1968.5532749602405,3657.6104258661685 1803.7335443911345 3827.3159816576085 1897.5669847571332,0,0,0
1316,589,3390.014636615524 1405.0248278786785 3842.952137072203 1971.8754848040762,3660.670166015625 1806.95654296875 3829.768798828125 1901.0533447265625,0.49546507000923157,OU62MYZ,0.22830608186864143
767,590,809.3671302122573 1482.0215264492463 1479.2615090190109 2084.7122359439813,1033.7496337890625 1855.9302978515625 1233.395751953125 1951.9969482421875,0.5401819944381714,AV08HVF,0.28953456647573045
768,590,806.2662548052652 1485.0037537084904 1477.9424931033225 2086.3448124316596,1031.217017764137 1859.6378871372767 1231.4726155598958 1956.1681751069568,0,0,0
769,590,803.1653793982731 1487.9859809677343 1476.623477187634 2087.9773889193384,1028.6844017392114 1863.3454764229912 1229.5494791666667 1960.3394019717261,0,0,0
770,590,800.0645039912811 1490.9682082269785 1475.3044612719457 2089.6099654070167,1026.1517857142858 1867.0530657087054 1227.6263427734375 1964.5106288364955,0,0,0
771,590,796.963628584289 1493.9504354862224 1473.9854453562573 2091.242541894695,1023.6191696893601 1870.7606549944196 1225.7032063802083 1968.6818557012648,0,0,0
772,590,793.862753177297 1496.9326627454666 1472.666429440569 2092.8751183823733,1021.0865536644345 1874.4682442801338 1223.7800699869792 1972.8530825660341,0,0,0
773,590,790.7618777703049 1499.9148900047107 1471.3474135248805 2094.507694870052,1018.553937639509 1878.1758335658483 1221.85693359375 1977.0243094308037,0,0,0
774,590,787.6610023633128 1502.8971172639547 1470.0283976091923 2096.1402713577304,1016.0213216145834 1881.8834228515625 1219.9337972005208 1981.195536295573,0,0,0
775,590,784.5601269563208 1505.8793445231988 1468.709381693504 2097.7728478454087,1013.4887055896577 1885.5910121372767 1218.0106608072917 1985.3667631603423,0,0,0
776,590,781.4592515493288 1508.8615717824428 1467.3903657778155 2099.405424333087,1010.9560895647321 1889.2986014229912 1216.0875244140625 1989.5379900251116,0,0,0
777,590,778.3583761423366 1511.843799041687 1466.0713498621271 2101.038000820766,1008.4234735398065 1893.0061907087054 1214.1643880208333 1993.709216889881,0,0,0
778,590,775.2575007353446 1514.826026300931 1464.7523339464387 2102.670577308444,1005.890857514881 1896.7137799944196 1212.2412516276042 1997.8804437546503,0,0,0
779,590,772.1566253283526 1517.808253560175 1463.4333180307503 2104.3031537961224,1003.3582414899554 1900.4213692801338 1210.318115234375 2002.0516706194196,0,0,0
780,590,769.0557499213605 1520.7904808194191 1462.114302115062 2105.9357302838007,1000.8256254650298 1904.1289585658483 1208.3949788411458 2006.222897484189,0,0,0
781,590,765.9548745143684 1523.772708078663 1460.7952861993735 2107.5683067714795,998.2930094401041 1907.8365478515625 1206.4718424479167 2010.3941243489583,0,0,0
782,590,762.8539991073764 1526.7549353379072 1459.4762702836852 2109.2008832591578,995.7603934151786 1911.5441371372767 1204.5487060546875 2014.5653512137276,0,0,0
783,590,759.7531237003843 1529.7371625971514 1458.1572543679968 2110.833459746836,993.227777390253 1915.2517264229912 1202.6255696614583 2018.7365780784971,0,0,0
784,590,756.6522482933923 1532.7193898563953 1456.8382384523084 2112.4660362345144,990.6951613653274 1918.9593157087054 1200.7024332682292 2022.9078049432665,0,0,0
785,590,753.5513728864001 1535.7016171156395 1455.51922253662 2114.098612722193,988.1625453404018 1922.6669049944196 1198.779296875 2027.0790318080358,0,0,0
786,590,750.4504974794081 1538.6838443748834 1454.2002066209316 2115.7311892098714,985.6299293154761 1926.3744942801338 1196.8561604817708 2031.250258672805,0,0,0
787,590,747.3496220724161 1541.6660716341275 1452.8811907052432 2117.3637656975498,983.0973132905506 1930.0820835658483 1194.9330240885417 2035.4214855375744,0,0,0
788,590,744.248746665424 1544.6482988933717 1451.5621747895548 2118.996342185228,980.564697265625 1933.7896728515625 1193.0098876953125 2039.5927124023438,0,0,0
789,590,741.1478712584319 1547.6305261526156 1450.2431588738666 2120.628918672907,978.0320812406994 1937.4972621372767 1191.0867513020833 2043.763939267113,0,0,0
790,590,738.0469958514399 1550.6127534118598 1448.9241429581782 2122.261495160585,975.4994652157739 1941.2048514229912 1189.1636149088542 2047.9351661318824,0,0,0
791,590,734.9461204444478 1553.5949806711037 1447.6051270424898 2123.8940716482634,972.9668491908482 1944.9124407087054 1187.240478515625 2052.1063929966517,0,0,0
792,590,731.8452450374557 1556.5772079303479 1446.2861111268014 2125.526648135942,970.4342331659226 1948.6200299944196 1185.3173421223958 2056.277619861421,0,0,0
793,590,728.7443696304637 1559.559435189592 1444.967095211113 2127.1592246236205,967.901617140997 1952.3276192801338 1183.3942057291667 2060.4488467261904,0,0,0
794,590,725.6434942234716 1562.541662448836 1443.6480792954246 2128.791801111299,965.3690011160714 1956.0352085658483 1181.4710693359375 2064.6200735909597,0,0,0
795,590,722.5426188164796 1565.52388970808 1442.3290633797362 2130.424377598977,962.8363850911459 1959.7427978515625 1179.5479329427083 2068.791300455729,0,0,0
796,590,719.4417434094875 1568.506116967324 1441.0100474640478 2132.056954086656,960.3037690662202 1963.4503871372767 1177.6247965494792 2072.9625273204983,0,0,0
797,590,716.3408680024954 1571.4883442265682 1439.6910315483594 2133.689530574334,957.7711530412946 1967.1579764229912 1175.70166015625 2077.1337541852677,0,0,0
798,590,713.2399925955034 1574.4705714858121 1438.372015632671 2135.3221070620125,955.238537016369 1970.8655657087054 1173.7785237630208 2081.304981050037,0,0,0
799,590,710.1391171885114 1577.4527987450563 1437.0529997169826 2136.954683549691,952.7059209914435 1974.5731549944196 1171.8553873697917 2085.4762079148068,0,0,0
800,590,707.0382417815192 1580.4350260043004 1435.7339838012942 2138.5872600373696,950.1733049665179 1978.2807442801338 1169.9322509765625 2089.647434779576,0,0,0
801,590,703.9373663745272 1583.4172532635444 1434.4149678856058 2140.219836525048,947.6406889415923 1981.9883335658483 1168.0091145833333 2093.8186616443454,0,0,0
802,590,700.8364909675352 1586.3994805227885 1433.0959519699177 2141.852413012726,945.1080729166666 1985.6959228515625 1166.0859781901042 2097.9898885091147,0,0,0
803,590,697.7356155605431 1589.3817077820324 1431.7769360542293 2143.4849895004045,942.575456891741 1989.4035121372767 1164.162841796875 2102.161115373884,0,0,0
804,590,694.634740153551 1592.3639350412766 1430.4579201385409 2145.1175659880832,940.0428408668155 1993.111101422991 1162.2397054036458 2106.3323422386534,0,0,0
805,590,691.533864746559 1595.3461623005207 1429.1389042228525 2146.7501424757615,937.5102248418899 1996.8186907087054 1160.3165690104167 2110.5035691034227,0,0,0
806,590,688.4329893395669 1598.3283895597647 1427.819888307164 2148.38271896344,934.9776088169642 2000.5262799944196 1158.3934326171875 2114.674795968192,0,0,0
807,590,685.3321139325749 1601.3106168190088 1426.5008723914757 2150.015295451118,932.4449927920386 2004.2338692801338 1156.4702962239583 2118.8460228329614,0,0,0
808,590,682.2312385255827 1604.2928440782528 1425.1818564757873 2151.647871938797,929.9123767671131 2007.9414585658483 1154.5471598307292 2123.0172496977307,0,0,0
809,590,679.1303631185907 1607.275071337497 1423.862840560099 2153.2804484264752,927.3797607421875 2011.6490478515625 1152.6240234375 2127.1884765625,0.568875789642334,AV08HVF,0.13874201386133658
1300,675,2223.165756049062 1370.5961200151064 2869.675879234188 1887.803519864206,2450.657958984375 1711.0462646484375 2637.243896484375 1796.3433837890625,0.25267183780670166,AF65JKV,0.615101625211113
1301,675,2222.233765350703 1372.4174098770843 2870.366402668761 1889.853324333844,2449.2021484375 1712.886474609375 2637.885009765625 1802.689453125,0.36048632860183716,AF65JKV,0.6539643437939782
1302,675,2221.567187030381 1374.9219187682716 2869.4099165652838 1892.1337077975468,2449.322265625 1710.8939208984375 2637.385498046875 1804.6746826171875,0.3594210743904114,AT65JKV,0.25602040631245554
1303,675,2221.340974015171 1375.8565718838904 2868.716271290532 1892.8945593785934,2449.3740234375 1710.870849609375 2637.090087890625 1804.5633544921875,0.36415448784828186,AT65JKV,0.19050403187339968
1304,675,2221.8575626000816 1378.1904521298293 2869.153313433835 1895.7687756035848,2459.059326171875 1719.79345703125 2641.1005859375 1805.2196655273438,0,0,0
1305,675,2222.374151184992 1380.524332375768 2869.5903555771383 1898.642991828576,2468.74462890625 1728.716064453125 2645.111083984375 1805.8759765625,0.2711208164691925,AF65JKV,0.5562057783453744
1306,675,2222.475387518918 1381.7871831098 2870.333198968787 1900.8659669912654,2465.4798583984375 1729.4775390625 2643.312255859375 1808.8087158203125,0,0,0
1307,675,2222.576623852844 1383.050033843832 2871.076042360436 1903.0889421539546,2462.215087890625 1730.239013671875 2641.513427734375 1811.741455078125,0.4208984076976776,AR65JKV,0.35459970898731236
1308,675,2225.0916707338565 1385.559833594387 2877.894180319773 1908.4693169591562,2462.149658203125 1733.01708984375 2647.165283203125 1819.932861328125,0.44315603375434875,AR65JKV,0.503397194992876
1309,675,2225.505764087446 1385.9968015047466 2881.1764550882176 1910.8684456116962,2461.76904296875 1733.01904296875 2646.996337890625 1820.0911865234375,0.4407973885536194,AR65JKV,0.5267096279794682
1310,675,2224.8564083910087 1388.1594989610876 2880.0881378409676 1915.3668572270096,2461.375732421875 1735.1598510742188 2650.7210693359375 1823.9486083984375,0,0,0
1311,675,2224.207052694571 1390.3221964174286 2878.9998205937172 1919.865268842323,2460.982421875 1737.3006591796875 2654.44580078125 1827.8060302734375,0.5789369940757751,AF65JKV,0.39378511805721805
1312,675,2225.1692248579884 1392.831037612369 2882.190761279464 1925.3068519527624,2464.17041015625 1744.029052734375 2656.591552734375 1829.44482421875,0.48500433564186096,AF55JKV,0.526716417256062
1313,675,2225.6242445744906 1395.054909892954 2883.7402720577975 1929.1772526831228,2461.445556640625 1747.9498901367188 2654.5672607421875 1833.1840209960938,0,0,0
1314,675,2226.079264290993 1397.2787821735387 2885.289782836131 1933.0476534134832,2458.720703125 1751.8707275390625 2652.54296875 1836.9232177734375,0.49064725637435913,AF65JKV,0.6572311448903113
1315,675,2225.9018495777495 1398.0415480318409 2886.2161482438646 1934.3302966054764,2458.555419921875 1751.7535400390625 2652.62548828125 1836.9979248046875,0.4890900254249573,AF65JKV,0.6572311448903113
1316,675,2227.8242592591587 1397.598118737956 2888.192266315593 1935.5072728988441,2459.36279296875 1751.19140625 2647.385009765625 1836.4072265625,0.48054951429367065,AF65JKV,0.7417079533088106
1317,675,2229.8879063558416 1400.1728021191907 2891.0926675395904 1938.4901979019464,2469.769775390625 1756.94091796875 2660.415283203125 1842.715576171875,0.2950596213340759,AF65JKV,0.8407976537773503
1318,675,2228.7633011789812 1402.7858113661396 2887.376624608719 1941.3139237176401,2466.265625 1766.3851318359375 2660.490966796875 1846.70361328125,0.3570863902568817,AT65JKV,0.1407293020359309
1319,675,2230.7862778123103 1406.5287304304184 2889.978827564078 1944.5285870818561,2468.624267578125 1767.462158203125 2666.177490234375 1851.38818359375,0.5586000680923462,AR65JKV,0.6840059667468988
1320,675,2235.2164324668324 1409.7766552980565 2898.9536999499765 1949.060236809827,2467.11767578125 1770.213134765625 2663.896728515625 1851.3046875,0.3366386294364929,AF65JKV,0.5073991032686491
1321,675,2236.054048430673 1410.6859501568902 2903.0681217289584 1950.8869098985192,2467.201416015625 1770.2498779296875 2663.925537109375 1851.3194580078125,0.3362700045108795,AF65JKV,0.5073991032686491
1322,675,2233.4501959628 1414.5271132898215 2902.404963759154 1954.288674570811,2471.12646484375 1774.25537109375 2667.723876953125 1854.98583984375,0.46002084016799927,AF65JKV,0.35374650189549456
1323,675,2231.077322078302 1418.2582329034528 2898.7352119165316 1956.923793572825,2474.515869140625 1776.0640869140625 2663.76123046875 1858.3070068359375,0.5038776397705078,AF65JKV,0.5160295312416302
1324,675,2229.9359014549764 1421.4666053436395 2897.1492005660994 1960.983288002078,2470.18212890625 1776.9129638671875 2657.7275390625 1856.6744384765625,0.45877835154533386,AF65JKV,0.6664337909621718
1325,675,2230.874150135899 1424.7204233997734 2901.2187387533095 1964.971215915761,2471.227294921875 1780.140380859375 2651.931396484375 1860.556640625,0.4025841951370239,AF65JKV,0.19521140701085532
1326,675,2231.7441572902744 1427.2643246055602 2905.1909095732 1968.3261642068348,2468.4873046875 1781.3441162109375 2659.4296875 1861.5882568359375,0.3182126581668854,AF65JKV,0.300882219612867
1327,675,2231.377725868385 1428.0572141319642 2907.1709665127373 1969.7776012307297,2468.5615234375 1781.2972412109375 2659.361083984375 1861.6556396484375,0.3221302926540375,AF65JKV,0.279984353122619
1328,675,2230.2911253290285 1429.6239115285575 2908.3839565186445 1972.0307391347292,2475.57861328125 1789.686767578125 2666.935546875 1875.462890625,0.40745654702186584,AF65JKV,0.1413190946495665
1329,675,2232.1645321420797 1432.7703218283964 2911.439523905558 1975.1968182077176,2475.40966796875 1792.276611328125 2663.15576171875 1877.6422119140625,0.2893447279930115,AF65JKV,0.4116969534502745
1330,675,2232.8113004894003 1435.3790202973803 2913.4718382623732 1977.963097797682,2474.257080078125 1793.91357421875 2675.442626953125 1886.843994140625,0.30417245626449585,AF65JKM,0.1364614998133089
1331,675,2231.4559881363366 1435.064924800458 2914.5680018984694 1979.1328368598674,2476.5849609375 1798.3868408203125 2676.037353515625 1890.7760009765625,0.5263121128082275,AF65JKI,0.26971406872487413
1332,675,2228.9876146675274 1436.9942849168829 2913.783753293527 1980.295417317509,2477.937255859375 1799.7802734375 2676.8916015625 1891.259765625,0.5887138843536377,AR65JKV,0.252660065589346
1333,675,2227.6206028234487 1437.769593514528 2913.646245279471 1980.533574211052,2477.923095703125 1799.7183837890625 2676.98583984375 1891.3092041015625,0.5883716940879822,AR65JKV,0.252660065589346
1334,675,2227.7919345944765 1439.9050239792039 2914.7489925120735 1982.8986233224657,2471.33447265625 1801.03271484375 2675.465576171875 1893.668701171875,0.434333860874176,TR65JKV,0.588607511718217
1335,675,2228.36798062158 1443.539083824318 2916.6243513028 1986.1790907434338,2478.358154296875 1811.2445068359375 2676.30322265625 1898.5836181640625,0.5693694353103638,AF65JKV,0.21707955625466496
1336,675,2229.1383825050048 1446.425343109426 2918.3653232910415 1990.1433923377947,2479.708984375 1813.953125 2675.781982421875 1903.0921630859375,0.6319304704666138,AF65JKN,0.644026543931339
1337,675,2230.25904805384 1448.169802575008 2919.308203448966 1995.1683094890532,2476.037109375 1811.8968505859375 2676.99462890625 1904.497314453125,0.6128544807434082,AF65JKV,0.457894431885672
1338,675,2230.939696216469 1450.3600378697556 2920.565756052702 1999.4643144921565,2480.9619140625 1814.7874348958333 2679.9479166666665 1907.4868977864583,0,0,0
1339,675,2231.620344379098 1452.550273164503 2921.823308656438 2003.76031949526,2485.88671875 1817.6780192057292 2682.9012044270835 1910.4764811197917,0,0,0
1340,675,2232.300992541727 1454.7405084592508 2923.0808612601736 2008.0563244983634,2490.8115234375 1820.568603515625 2685.8544921875 1913.466064453125,0.6166108250617981,AF65JKV,0.8951619925084741
1341,675,2232.978605907226 1459.2327736771172 2923.839242790363 2012.7878946972824,2490.658447265625 1820.59423828125 2697.724365234375 1916.318115234375,0.5869081616401672,AF65JKM,0.3626160095342434
1342,675,2233.995233020964 1463.0506999587215 2923.2894398065714 2015.4886256618702,2490.44091796875 1827.333251953125 2693.34228515625 1918.0894775390625,0.46017321944236755,AF65JKV,0.32960766944240705
1343,675,2235.0108603478034 1466.4447020485354 2924.8362392592603 2019.256022801338,2483.6025390625 1832.520263671875 2692.939697265625 1928.877685546875,0.5489079356193542,AF65JKV,0.7268078498459346
1344,675,2240.583976816529 1469.3556109430283 2930.4079101590023 2022.9782226908992,2489.42578125 1835.6888427734375 2691.451171875 1931.3570556640625,0.6526467204093933,AF65JKV,0.9128813053669516
1345,675,2242.6410861325153 1470.3025437113104 2932.3879856563467 2024.5831167473336,2489.43017578125 1835.6964111328125 2691.4951171875 1931.34375,0.6528173685073853,AF65JKV,0.9128813053669516
1346,675,2242.0087959853704 1472.3346269258623 2933.3606174196516 2027.5954840210825,2486.833984375 1837.669189453125 2690.398193359375 1934.8831787109375,0.6428201794624329,AF65JKV,0.33594956567756834
1347,675,2247.562044734067 1473.9645449988175 2939.0940225269615 2029.8982181860938,2491.7445068359375 1842.1351318359375 2692.1102294921875 1936.4258422851562,0,0,0
1348,675,2253.115293482764 1475.5944630717725 2944.827427634271 2032.2009523511053,2496.655029296875 1846.60107421875 2693.822265625 1937.968505859375,0.6468403339385986,AF65JKV,0.48354496381493406
1349,675,2254.244059734886 1478.7897988647114 2944.673410119825 2035.9004690242502,2495.54248046875 1848.8412475585938 2695.6317138671875 1942.62841796875,0,0,0
1350,675,2255.3728259870077 1481.9851346576504 2944.519392605379 2039.5999856973951,2494.429931640625 1851.0814208984375 2697.441162109375 1947.288330078125,0.554573655128479,AF65JKV,0.6082716441930239
1351,675,2256.1203176160384 1483.1245933666107 2944.202924982493 2041.3475665304038,2494.157958984375 1851.08935546875 2697.224853515625 1947.25927734375,0.5556771159172058,AF65JKV,0.9030279871583535
1352,675,2259.532802373955 1485.220299722475 2943.9236313498677 2043.4171540634889,2499.883544921875 1859.8487548828125 2695.024658203125 1950.942626953125,0.6382161378860474,AF65JKV,0.7720948829527278
1353,675,2262.114001188806 1488.715324735405 2945.572559460908 2046.8532423558536,2499.69140625 1858.4307861328125 2700.15771484375 1952.9388427734375,0.6802576184272766,AF65JKV,0.4519354930279283
1354,675,2262.8976485624917 1491.1965027897538 2945.268684071634 2050.203800347614,2494.021728515625 1866.268798828125 2704.156494140625 1956.3043212890625,0.5769948959350586,AR65JKV,0.3969742324332022
1355,675,2264.26188289226 1494.9995799447395 2947.8948484008247 2054.1787000801783,2506.87451171875 1870.2081298828125 2711.183349609375 1963.0411376953125,0.6179083585739136,AR65JKV,0.8460251069203572
1356,675,2266.1550913516935 1497.0547956394464 2951.5945959119913 2057.5476531314985,2504.306396484375 1870.8802490234375 2711.915771484375 1965.538818359375,0.6568872332572937,AF65JKV,0.4728131241764909
1357,675,2266.6334405771454 1497.5145896559302 2953.2021211352935 2058.95848267883,2504.33740234375 1870.878662109375 2711.838134765625 1965.49365234375,0.6566797494888306,AF65JKV,0.4728131241764909
1358,675,2267.435763608306 1500.4639056076455 2954.8642288542887 2061.932893361919,2492.080810546875 1872.1480712890625 2711.293212890625 1968.4088134765625,0.644188404083252,AF65JKV,0.5863939209877848
1359,675,2266.749762604258 1503.678589487287 2955.7024964160632 2065.6385645095083,2504.80078125 1879.1510009765625 2711.199462890625 1975.6783447265625,0.6338509321212769,AR65JKV,0.1608469847315881
1360,675,2267.614306413261 1507.9905373005085 2958.9509327637597 2068.946047300931,2508.54833984375 1885.064208984375 2712.22314453125 1978.0557861328125,0.6810369491577148,AF65JKV,0.2716212404464056
1361,675,2267.8914406200565 1512.6363345792158 2958.7389257161794 2071.8531017326004,2501.388427734375 1886.1024169921875 2719.57763671875 1982.3646240234375,0.6633973717689514,AF65JKV,0.2508614593682977
1362,675,2270.047010419762 1517.2601239571104 2960.411467394327 2075.5697538907593,2507.2421875 1888.6219482421875 2718.184814453125 1984.2982177734375,0.6714308857917786,AF65JKV,0.5542835019267259
1363,675,2270.878304619967 1519.0643527779268 2960.863981128299 2076.651505278858,2507.050048828125 1888.4150390625 2718.16552734375 1984.245849609375,0.6718727350234985,AF65JKV,0.5346490241739024
1364,675,2275.5396456230355 1522.012650149164 2963.1674854790554 2079.7126479834274,2509.517578125 1891.67431640625 2716.52490234375 1984.15283203125,0.6810935139656067,AF65JKV,0.14872173129088287
1365,675,2277.341777199221 1525.016238049041 2964.7381173378035 2083.0734041150276,2504.72900390625 1892.4166259765625 2718.302001953125 1987.9837646484375,0.6702628135681152,AT65JKV,0.23637816607388595
1366,675,2274.9405181848297 1527.7241033150615 2960.896429460404 2088.848295434097,2506.00048828125 1895.6033935546875 2725.2744140625 1997.8289794921875,0.6512141227722168,AF65JKV,0.45451486166401317
1367,675,2274.1310738709826 1529.6625266020578 2959.68916450523 2093.231748479022,2516.349853515625 1904.9007568359375 2723.062744140625 2002.1531982421875,0.680041491985321,AR65JKV,0.26553939457243253
1368,675,2272.1133416080484 1531.67316937843 2958.777709168964 2096.173799328433,2513.9443359375 1901.9473876953125 2724.95751953125 2002.7681884765625,0.6788961291313171,AR65JKV,0.2971475572996064
1369,675,2271.055489848347 1532.249121978251 2958.5780470836407 2097.3802300359503,2513.90380859375 1902.0150146484375 2724.90234375 2002.8057861328125,0.6797284483909607,AF65JKV,0.1905127603240666
1370,675,2272.1430737954283 1533.6960021737227 2960.7322291249143 2099.243648523379,2510.3115234375 1907.824951171875 2725.459716796875 2010.605712890625,0.6545462012290955,AF65JKM,0.5065463010023494
1371,675,2270.851956842216 1537.3781380839505 2961.3914884336427 2102.872565174132,2517.97216796875 1914.9034423828125 2722.591796875 2013.3372802734375,0.6541446447372437,AF65JKV,0.34215616039545727
1372,675,2271.5138953096466 1540.4428392181742 2964.5879709485916 2107.0996704838835,2515.05859375 1914.6416015625 2729.782470703125 2014.9896240234375,0.6606340408325195,AF65JKV,0.31557614994422306
1373,675,2272.9198055079273 1544.9769035513018 2969.376423425461 2112.422981333775,2508.119384765625 1914.6903076171875 2731.698486328125 2020.3026123046875,0.6696905493736267,AR65JKV,0.2903420114931736
1374,675,2275.0451432640966 1548.1000744035166 2975.3234686610913 2118.692569131049,2517.3662109375 1923.9305419921875 2727.397705078125 2028.5635986328125,0.6652601361274719,AF65JKV,0.4260763356559758
1375,675,2275.369177193813 1548.6229808888456 2978.550351287304 2121.533645231094,2517.36767578125 1923.9786376953125 2727.08642578125 2028.571044921875,0.665386438369751,AF65JKV,0.513211140867573
1376,675,2274.058591446104 1550.1225707326291 2979.2025266617416 2124.104801454958,2517.1083984375 1925.501953125 2730.755859375 2032.894775390625,0.6662479639053345,AF65JKM,0.5490168380543611
1377,675,2275.055181792338 1551.9060976886192 2980.2726804464846 2127.101878129063,2509.031982421875 1926.0948486328125 2737.846435546875 2040.3863525390625,0.6749473810195923,AF65JKV,0.27568179488907996
1378,675,2282.017747441779 1557.3687597824953 2985.951005474511 2133.09882769452,2519.75341796875 1933.2271728515625 2730.47705078125 2038.9207763671875,0.6501707434654236,AR65JKV,0.32021512351259473
1379,675,2284.490658112449 1561.5780878745118 2989.3558050789675 2138.065282792845,2519.001708984375 1936.7138671875 2731.223876953125 2041.12060546875,0.6489418148994446,AR65JKV,0.39668968258728604
1380,675,2285.3584988839675 1564.5354259188148 2991.283965960167 2140.602298129965,2515.291259765625 1941.9722900390625 2740.522216796875 2051.232666015625,0.6496537327766418,AR65JKV,0.5565383609434355
1381,675,2285.451483128399 1565.628131800724 2992.076578558535 2141.416433941777,2515.30078125 1941.9320068359375 2740.546875 2051.272216796875,0.6498090028762817,AR65JKV,0.5565383609434355
1382,675,2285.621042721397 1567.5651093077793 2993.4685551325524 2143.491773826398,2526.466796875 1950.003662109375 2739.397216796875 2055.30322265625,0.6739327311515808,AF65JKV,0.2998386485565927
1383,675,2288.1742687762553 1569.8970818847038 2996.1126838023856 2145.155177453293,2525.09423828125 1953.3739013671875 2737.02490234375 2056.240234375,0.6735786199569702,AF65JKV,0.335175539622887
1384,675,2288.2594385859743 1571.6787927408136 2997.0312828553974 2145.8088813534264,2516.929443359375 1954.833740234375 2743.141845703125 2061.045166015625,0.6735735535621643,AF65JKV,0.3386787828503941
1385,675,2292.02897419661 1573.3542665235555 2999.1444333924674 2145.1051592797453,2526.1455078125 1960.1348876953125 2743.783447265625 2061.7158203125,0.698394238948822,AF65JKV,0.4289000556957143
1386,675,2291.284111361012 1576.9594753945446 2996.4598177507187 2145.6244781786363,2533.08740234375 1964.3968505859375 2749.039794921875 2063.484619140625,0.6848199367523193,AF65JKV,0.38113714105286617
1387,675,2291.3123466561424 1578.8095022750636 2995.0982928256394 2145.265121795255,2533.04150390625 1964.3551025390625 2749.075927734375 2063.517578125,0.6848886013031006,AF65JKV,0.3463476492314784
1388,675,2291.6389184724458 1580.6382547748333 2995.6138577893935 2145.218355424566,2513.051513671875 1962.508056640625 2753.9384765625 2075.26025390625,0.6705732345581055,AF65JKV,0.42338886794713265
1389,675,2291.1385629020774 1582.149211994659 2999.211522099427 2144.772186346578,2531.407958984375 1969.9482421875 2751.124267578125 2078.381103515625,0.673654317855835,AF65JKV,0.3855802864411052
1390,675,2290.18799748185 1585.5026924246054 2999.6458180713557 2145.5666389423372,2535.96435546875 1973.17529296875 2753.69580078125 2081.455322265625,0.6530816555023193,AF65JKC,0.12631984044813968
1391,675,2290.33608251851 1588.344251450752 3002.764541614156 2146.1485699504697,2525.051513671875 1974.5537109375 2752.490478515625 2087.41845703125,0.6311320662498474,AF65JKV,0.43332810869085986
1392,675,2292.055520325524 1590.915930297785 3008.9955974499057 2147.0946861578846,2532.833740234375 1978.1744384765625 2754.53271484375 2087.96728515625,0.6784992814064026,TF65JKV,0.11816536296139886
1393,675,2292.024555169689 1592.007037874942 3012.317249844842 2147.018684374462,2532.794677734375 1978.1282958984375 2754.52001953125 2087.95556640625,0.6781919598579407,TF65JKV,0.11816536296139886
1394,675,2289.166298974259 1595.1392574387362 3008.2339343041085 2147.7283845145935,2535.42919921875 1981.3883056640625 2757.516357421875 2090.197509765625,0.6728613972663879,AF65JKV,0.12003954732230292
1395,675,2286.543304363796 1598.705089798882 3007.8032523978336 2147.9419290307646,2528.250244140625 1985.9564208984375 2756.96142578125 2098.202880859375,0.6734563112258911,AR65JKM,0.16148230985222392
1396,675,2288.713097105848 1602.0350964856373 3010.573872516891 2147.4902383013564,2538.040283203125 1988.68212890625 2758.966552734375 2099.246337890625,0.6884185075759888,AR65JKV,0.2572714395283882
1397,675,2288.002578281715 1605.4052528940317 3011.960608908174 2147.3236374660482,2538.260791015625 1992.23349609375 2760.386328125 2102.303759765625,0,0,0
1398,675,2287.292059457582 1608.7754093024262 3013.347345299457 2147.1570366307405,2538.481298828125 1995.78486328125 2761.806103515625 2105.361181640625,0,0,0
